province,metric,count,min,max,mean,median,std_dev,sum
abruzzo_ultra_province,maximum_land_improvement_capacity_people,7,0.0,16597.267442730717,5655.280930397878,110.54551830874138,7234.549014203955,39586.96651278515
abruzzo_ultra_province,maximum_population_capacity_development_100_people,7,16792.842233119005,55125.0,33346.8450733954,30499.36370809733,15128.359689161976,233427.91551376783
acamama_province,maximum_infrastructure_capacity_people,9,0.0,55053.69123522488,12280.023703225008,19.104291056069346,18963.364193146856,110520.21332902508
acamama_province,maximum_irrigation_capacity_people,9,0.0,19.104291056069346,2.1226990062299276,0.0,6.368097018689784,19.104291056069346
acamama_province,maximum_land_improvement_capacity_people,9,0.0,55053.69123522488,12277.901004218778,0.0,18964.90920404973,110501.109037969
acamama_province,maximum_population_capacity_development_100_people,9,24750.0,99060.40263962798,42815.026666128135,33750.0,22917.495070366786,385335.2399951532
acarau_province,maximum_infrastructure_capacity_people,11,8121.295678711684,52710.02164190976,25201.313365416518,24963.54457480972,13448.856141617653,277214.4470195817
acarau_province,maximum_irrigation_capacity_people,11,8121.295678711684,52710.02164190976,25201.313365416518,24963.54457480972,13448.856141617653,277214.4470195817
acarau_province,maximum_land_improvement_capacity_people,11,0.0,0.0,0.0,0.0,0.0,0.0
acarau_province,maximum_population_capacity_development_100_people,11,42438.0396737371,155655.73430272087,91658.29571791177,75998.03441991226,45927.28636598499,1008241.2528970294
achaea_province,maximum_infrastructure_capacity_people,4,0.0,10075.695598343757,2829.1897988430965,620.5317985143148,4866.299791108984,11316.759195372386
achaea_province,maximum_irrigation_capacity_people,4,0.0,10075.695598343757,2829.1897988430965,620.5317985143148,4866.299791108984,11316.759195372386
achaea_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
achaea_province,maximum_population_capacity_development_100_people,4,7875.0,51750.0,31589.088523698483,33365.67704739697,22370.18830987574,126356.35409479393
adal_province,maximum_infrastructure_capacity_people,6,0.0,84722.25821174044,32904.097511532214,26395.980153029646,29698.190359124976,197424.5850691933
adal_province,maximum_irrigation_capacity_people,6,0.0,84722.25821174044,32904.097511532214,26395.980153029646,29698.190359124976,197424.5850691933
adal_province,maximum_land_improvement_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
adal_province,maximum_population_capacity_development_100_people,6,24556.720701360562,214562.540488208,84079.60970047374,56603.48388541359,72161.69335920725,504477.65820284246
adana_province,maximum_infrastructure_capacity_people,4,3645.3800359184456,63713.33778370608,24909.801069074998,16140.243228337731,27343.60200265445,99639.20427629999
adana_province,maximum_irrigation_capacity_people,4,3645.3800359184456,63713.33778370608,24909.801069074998,16140.243228337731,27343.60200265445,99639.20427629999
adana_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
adana_province,maximum_population_capacity_development_100_people,4,11976.052540408251,138052.50500666935,61492.27620270937,47970.27363187994,54795.991436162854,245969.10481083748
aden_province,maximum_infrastructure_capacity_people,5,33646.528437447974,176932.85422783968,114861.4089399693,103260.20693198661,60638.393945609656,574307.0446998465
aden_province,maximum_irrigation_capacity_people,5,33646.528437447974,176932.85422783968,114861.4089399693,103260.20693198661,60638.393945609656,574307.0446998465
aden_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
aden_province,maximum_population_capacity_development_100_people,5,61477.34449212897,236212.01117193545,152619.08505746545,149917.73279848494,71048.97394003051,763095.4252873273
ader_province,maximum_infrastructure_capacity_people,6,122581.2170462601,1087688.6708730238,355504.61332186736,173468.97526771625,377763.63732601365,2133027.6799312043
ader_province,maximum_irrigation_capacity_people,6,122581.2170462601,1087688.6708730238,355504.61332186736,173468.97526771625,377763.63732601365,2133027.6799312043
ader_province,maximum_land_improvement_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
ader_province,maximum_population_capacity_development_100_people,6,150278.86917704262,1250649.7547321517,419255.1899871007,219229.3631370844,428031.14323540416,2515531.1399226044
adirondacks_province,maximum_infrastructure_capacity_people,9,49616.52842857967,237372.30428212977,110649.65521369272,68182.5891605268,75994.73974188456,995846.8969232345
adirondacks_province,maximum_irrigation_capacity_people,9,0.0,108.49510967247537,26.726831078614268,0.011424187525502076,45.98725260362019,240.54147970752842
adirondacks_province,maximum_land_improvement_capacity_people,9,49616.52842857967,237263.8091724573,110622.9283826141,68182.5891605268,75963.58507233653,995606.3554435269
adirondacks_province,maximum_population_capacity_development_100_people,9,70140.0202364342,456841.99147426407,182480.8621154043,95478.56700635448,148558.33945455044,1642327.7590386388
adjukru_province,maximum_infrastructure_capacity_people,4,647.6388243077943,169067.7000171747,61596.49788410658,38335.32634747191,76610.59209180539,246385.99153642633
adjukru_province,maximum_irrigation_capacity_people,4,384.19664183969496,13229.932994254994,3894.9932704528155,982.9217228582861,6235.702132485194,15579.973081811262
adjukru_province,maximum_land_improvement_capacity_people,4,0.0,168683.503375335,57701.50461365377,31061.257539640028,79572.76890166636,230806.01845461508
adjukru_province,maximum_population_capacity_development_100_people,4,34008.67461853687,266701.16251932154,173639.8101196199,196924.70167031063,109042.10040765275,694559.2404784797
adrar_province,maximum_infrastructure_capacity_people,5,29371.785864070538,75501.58503743625,48021.35856393934,44331.85076216728,18538.974224889003,240106.7928196967
adrar_province,maximum_irrigation_capacity_people,5,29371.785864070538,75501.58503743625,48021.35856393934,44331.85076216728,18538.974224889003,240106.7928196967
adrar_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
adrar_province,maximum_population_capacity_development_100_people,5,40918.25909707935,158064.2831671158,92499.02838443176,77083.00980418395,47360.78240832997,462495.1419221588
adraskan_province,maximum_infrastructure_capacity_people,5,0.0,184208.30907512776,48139.16527694793,22067.16386194665,77487.94328294476,240695.82638473966
adraskan_province,maximum_irrigation_capacity_people,5,0.0,184208.30907512776,48139.16527694793,22067.16386194665,77487.94328294476,240695.82638473966
adraskan_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
adraskan_province,maximum_population_capacity_development_100_people,5,32700.55934468998,280359.34770951874,97806.56093656643,52222.89762862341,103967.34572102518,489032.80468283215
adzera_province,maximum_infrastructure_capacity_people,5,12796.356131213503,179518.44062889944,85568.25513436235,51640.83534937938,69932.98332681216,427841.2756718117
adzera_province,maximum_irrigation_capacity_people,5,0.0,19.536809991337496,3.907361998267499,0.0,8.737127040825545,19.536809991337496
adzera_province,maximum_land_improvement_capacity_people,5,12796.356131213503,179518.44062889944,85564.34777236407,51621.29853938804,69935.3533636779,427821.73886182037
adzera_province,maximum_population_capacity_development_100_people,5,39145.900647615184,223662.2672634575,126639.28702615763,88959.0817441518,86685.93456333721,633196.4351307881
aetolia_province,maximum_infrastructure_capacity_people,6,0.0,10828.757890507513,4380.216810968032,3812.030974007028,4930.631549131399,26281.300865808193
aetolia_province,maximum_irrigation_capacity_people,6,0.0,10828.757890507513,3109.5398196323563,0.0,4909.820471392818,18657.238917794137
aetolia_province,maximum_land_improvement_capacity_people,6,0.0,7624.061948014056,1270.676991335676,0.0,3112.510256667327,7624.061948014056
aetolia_province,maximum_population_capacity_development_100_people,6,7875.0,45932.35262682095,22365.243912339036,18254.55542360663,13761.290971102415,134191.46347403422
afar_province,maximum_infrastructure_capacity_people,5,1710.4966996720816,83989.26896908412,35343.20414850688,13014.116683558295,37493.844591898625,176716.0207425344
afar_province,maximum_irrigation_capacity_people,5,1710.4966996720816,83989.26896908412,35343.20414850688,13014.116683558295,37493.844591898625,176716.0207425344
afar_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
afar_province,maximum_population_capacity_development_100_people,5,22174.308787131093,111698.0642450307,59336.10466707024,27804.34144396667,47178.17794943978,296680.5233353512
afif_province,maximum_infrastructure_capacity_people,5,97895.74589159273,347991.3841622927,213379.09334708643,176752.58597012018,126277.5044850324,1066895.4667354322
afif_province,maximum_irrigation_capacity_people,5,97895.74589159273,347991.3841622927,213379.09334708643,176752.58597012018,126277.5044850324,1066895.4667354322
afif_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
afif_province,maximum_population_capacity_development_100_people,5,125882.71412804181,430076.50000707444,260751.48001547222,214596.65921638522,148844.04984169395,1303757.4000773611
agaidika_province,maximum_infrastructure_capacity_people,9,0.0,45702.04266078386,9850.736673878895,5604.915918827699,14438.808695613818,88656.63006491006
agaidika_province,maximum_irrigation_capacity_people,9,0.0,45702.04266078386,8705.012186747952,2843.8951186413447,14735.860882813278,78345.10968073156
agaidika_province,maximum_land_improvement_capacity_people,9,0.0,10311.520384178495,1145.724487130944,0.0,3437.173461392832,10311.520384178495
agaidika_province,maximum_population_capacity_development_100_people,9,21266.900118046437,137074.38200847153,58957.078758113756,52955.778120380266,37900.32447241667,530613.7088230238
agawam_province,maximum_infrastructure_capacity_people,4,50473.59381285003,93536.28862292581,63475.59619874818,54946.251179608436,20292.074028399024,253902.38479499271
agawam_province,maximum_irrigation_capacity_people,4,33.60353547275273,612.4199609125311,372.7471452684213,422.4825423442007,253.38214883420753,1490.9885810736853
agawam_province,maximum_land_improvement_capacity_people,4,49963.93652079314,93200.9808302943,63102.84905347976,54623.2394314158,20299.638165017215,252411.39621391904
agawam_province,maximum_population_capacity_development_100_people,4,69774.21459646686,113103.32470079153,89691.2957235917,87943.82179855421,18125.018366511787,358765.1828943668
agayakan_province,maximum_infrastructure_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
agayakan_province,maximum_irrigation_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
agayakan_province,maximum_land_improvement_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
agayakan_province,maximum_population_capacity_development_100_people,6,7875.0,7875.0,7875.0,7875.0,0.0,47250.0
agder_province,maximum_infrastructure_capacity_people,8,60.60769266081635,9039.317406505912,5570.978240632263,5895.527481863523,2866.1534945050907,44567.8259250581
agder_province,maximum_irrigation_capacity_people,8,0.0,478.0984600155953,91.44958845455608,25.10095882940501,162.1356815266678,731.5967076364486
agder_province,maximum_land_improvement_capacity_people,8,60.60769266081635,8934.965109607017,5479.528652177707,5890.070089862012,2792.2950779504395,43836.229217421656
agder_province,maximum_population_capacity_development_100_people,8,11318.18365424342,35358.785194963144,20892.350520711294,17983.797811666944,7896.088635649862,167138.80416569035
agenais_province,maximum_infrastructure_capacity_people,3,0.0,4208.448955383959,1744.8070244543987,1025.9721179792366,2194.3799510552976,5234.421073363196
agenais_province,maximum_irrigation_capacity_people,3,0.0,4208.448955383959,1744.8070244543987,1025.9721179792366,2194.3799510552976,5234.421073363196
agenais_province,maximum_land_improvement_capacity_people,3,0.0,0.0,0.0,0.0,0.0,0.0
agenais_province,maximum_population_capacity_development_100_people,3,12609.505074806955,63000.0,37962.9079025112,38279.218632726646,25196.73657559672,113888.7237075336
agg_piktuk_province,maximum_infrastructure_capacity_people,5,104759.6058222992,228385.30975322283,133440.83929374517,112688.64570135222,53228.51750964696,667204.1964687258
agg_piktuk_province,maximum_irrigation_capacity_people,5,0.0,13.944196368829665,2.788839273765933,0.0,6.236034194461772,13.944196368829665
agg_piktuk_province,maximum_land_improvement_capacity_people,5,104759.6058222992,228371.365556854,133438.0504544714,112688.64570135222,53222.29939595625,667190.252272357
agg_piktuk_province,maximum_population_capacity_development_100_people,5,134649.72641402125,908485.1589547577,377145.9442054633,281056.8056360753,307529.2671191808,1885729.7210273165
agus_province,maximum_infrastructure_capacity_people,6,163530.051566448,306559.4457590705,237098.90034137896,238641.19902354147,47776.75392027397,1422593.4020482737
agus_province,maximum_irrigation_capacity_people,6,241.0774672234146,2206.9321446200206,774.8075673395864,450.47792995649263,759.7656678737559,4648.845404037518
agus_province,maximum_land_improvement_capacity_people,6,163051.47920346566,305517.5690197031,236324.09277403937,238301.00567861932,47813.696054891305,1417944.5566442362
agus_province,maximum_population_capacity_development_100_people,6,273392.9695669265,380994.2621623048,320173.7628840513,315050.6204300403,44186.530530785974,1921042.5773043078
agusan_province,maximum_infrastructure_capacity_people,8,30410.597354531783,299043.2055512761,159192.23439553592,171313.6220367751,96021.10931561374,1273537.8751642874
agusan_province,maximum_irrigation_capacity_people,8,67.05571905362241,2144.7503135330594,710.5437459033163,446.94177561648576,705.7571604734281,5684.349967226531
agusan_province,maximum_land_improvement_capacity_people,8,30164.00101445786,296898.45523774304,158481.6906496326,170836.03612175636,95619.72479187555,1267853.5251970608
agusan_province,maximum_population_capacity_development_100_people,8,109586.92202384825,356673.6062451856,231263.1386949779,235120.65316413238,80820.24810042285,1850105.1095598233
ahom_province,maximum_infrastructure_capacity_people,4,98702.09336581701,126431.9603229697,114495.39503425817,116423.76322412299,12270.847696632287,457981.58013703267
ahom_province,maximum_irrigation_capacity_people,4,0.0,1689.8418772028358,963.6391739760619,1082.357409350706,732.2988506657563,3854.5566959042476
ahom_province,maximum_land_improvement_capacity_people,4,97869.36163367429,125099.97723641101,113531.75586028211,115578.84228552156,11888.681681274375,454127.02344112843
ahom_province,maximum_population_capacity_development_100_people,4,118914.85503654413,551735.9553633409,248619.81941354042,161914.23362713837,203476.33779694038,994479.2776541617
ahuacatlan_province,maximum_infrastructure_capacity_people,4,0.0,18488.96095200013,6394.158389083151,3543.8363021662367,8728.034028578273,25576.633556332603
ahuacatlan_province,maximum_irrigation_capacity_people,4,0.0,18488.96095200013,6394.158389083151,3543.8363021662367,8728.034028578273,25576.633556332603
ahuacatlan_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
ahuacatlan_province,maximum_population_capacity_development_100_people,4,15750.0,68625.0,41787.17818771854,41386.856375437084,22216.981078333698,167148.71275087417
ahvaz_province,maximum_infrastructure_capacity_people,6,40407.48322996197,82151.54941500835,51952.56385769779,45737.25440491976,15641.915928892537,311715.3831461867
ahvaz_province,maximum_irrigation_capacity_people,6,40407.48322996197,82151.54941500835,51952.56385769779,45737.25440491976,15641.915928892537,311715.3831461867
ahvaz_province,maximum_land_improvement_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
ahvaz_province,maximum_population_capacity_development_100_people,6,54458.41863370721,112670.4930918844,74759.13433991,67352.28522328052,21354.93134738821,448554.80603946
ai_ais_province,maximum_infrastructure_capacity_people,5,23312.658573457895,287504.4449226621,96956.54256142773,53771.29052514324,110016.99300808038,484782.7128071387
ai_ais_province,maximum_irrigation_capacity_people,5,23312.658573457895,287504.4449226621,96956.54256142773,53771.29052514324,110016.99300808038,484782.7128071387
ai_ais_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
ai_ais_province,maximum_population_capacity_development_100_people,5,39022.88240437905,735192.5005379949,199526.1103816062,68367.70184078615,301051.77340188675,997630.5519080311
aikhal_province,maximum_infrastructure_capacity_people,8,0.0,0.0,0.0,0.0,0.0,0.0
aikhal_province,maximum_irrigation_capacity_people,8,0.0,0.0,0.0,0.0,0.0,0.0
aikhal_province,maximum_land_improvement_capacity_people,8,0.0,0.0,0.0,0.0,0.0,0.0
aikhal_province,maximum_population_capacity_development_100_people,8,7875.0,7875.0,7875.0,7875.0,0.0,63000.0
aimore_province,maximum_infrastructure_capacity_people,4,0.0,1623.0639795419622,812.5955330940801,813.6590764171792,715.3440887024701,3250.3821323763204
aimore_province,maximum_irrigation_capacity_people,4,0.0,1623.0639795419622,812.5955330940801,813.6590764171792,715.3440887024701,3250.3821323763204
aimore_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
aimore_province,maximum_population_capacity_development_100_people,4,15325.94697698471,213750.0,98226.66997473084,81915.36646096932,83855.04766787344,392906.6798989234
air_province,maximum_infrastructure_capacity_people,5,0.0,754637.5691326445,294839.61593208846,317187.97471704055,314760.1272307361,1474198.0796604422
air_province,maximum_irrigation_capacity_people,5,0.0,754637.5691326445,294839.61593208846,317187.97471704055,314760.1272307361,1474198.0796604422
air_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
air_province,maximum_population_capacity_development_100_people,5,13500.0,856842.265274225,353294.5679235995,377086.4715566706,350305.15204817354,1766472.8396179974
aivitok_province,maximum_infrastructure_capacity_people,7,4302.151687787804,37987.70065979884,17113.19453931663,15930.976461414959,12423.373668577442,119792.36177521643
aivitok_province,maximum_irrigation_capacity_people,7,0.0,0.0,0.0,0.0,0.0,0.0
aivitok_province,maximum_land_improvement_capacity_people,7,4302.151687787804,37987.70065979884,17113.19453931663,15930.976461414959,12423.373668577442,119792.36177521643
aivitok_province,maximum_population_capacity_development_100_people,7,13839.92064876128,118111.16324227369,54127.34385673121,53324.58979325484,32202.942993744942,378891.4069971185
ajan_province,maximum_infrastructure_capacity_people,5,30525.585668700165,141342.528413649,81905.93895243574,79777.74140616613,47843.32958736554,409529.6947621787
ajan_province,maximum_irrigation_capacity_people,5,30525.585668700165,141342.528413649,81905.93895243574,79777.74140616613,47843.32958736554,409529.6947621787
ajan_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
ajan_province,maximum_population_capacity_development_100_people,5,69216.28387728769,166885.34446535513,127694.18132149018,150499.95908193686,41112.355316868016,638470.9066074509
akan_province,maximum_infrastructure_capacity_people,3,43241.09464727827,242772.89178243277,116534.36699992484,63589.114570063466,109798.15268547289,349603.1009997745
akan_province,maximum_irrigation_capacity_people,3,43241.09464727827,242772.89178243277,116534.36699992484,63589.114570063466,109798.15268547289,349603.1009997745
akan_province,maximum_land_improvement_capacity_people,3,0.0,0.0,0.0,0.0,0.0,0.0
akan_province,maximum_population_capacity_development_100_people,3,86896.23147818806,318119.5032552369,172726.16287491543,113162.7538913214,126597.39381255412,518178.48862474633
akara,maximum_infrastructure_capacity_people,7,9270.586100542798,161553.15192358918,57293.39488030338,45285.877766079764,53861.06428311819,401053.76416212367
akara,maximum_irrigation_capacity_people,7,9270.586100542798,161553.15192358918,57293.39488030338,45285.877766079764,53861.06428311819,401053.76416212367
akara,maximum_land_improvement_capacity_people,7,0.0,0.0,0.0,0.0,0.0,0.0
akara,maximum_population_capacity_development_100_people,7,41291.9064779035,281872.29591403785,118937.21209748417,81636.75303925466,94487.10797951459,832560.4846823892
akele_guzai_province,maximum_infrastructure_capacity_people,3,0.0,4694.839518188404,1564.9465060628015,0.0,2710.566859628168,4694.839518188404
akele_guzai_province,maximum_irrigation_capacity_people,3,0.0,4694.839518188404,1564.9465060628015,0.0,2710.566859628168,4694.839518188404
akele_guzai_province,maximum_land_improvement_capacity_people,3,0.0,0.0,0.0,0.0,0.0,0.0
akele_guzai_province,maximum_population_capacity_development_100_people,3,11250.0,13500.0,12635.564819320653,13156.694457961956,1212.149774245251,37906.69445796196
akershus_province,maximum_infrastructure_capacity_people,3,10833.664021511295,11064.567275051699,10921.626072724095,10866.646921609294,124.88438019570047,32764.878218172285
akershus_province,maximum_irrigation_capacity_people,3,8.551466786810147,26.636635858967132,16.73900687257371,15.028917971943853,9.163058339231993,50.21702061772113
akershus_province,maximum_land_improvement_capacity_people,3,10807.027385652327,11056.015808264889,10904.887065851522,10851.61800363735,132.76672546483948,32714.661197554567
akershus_province,maximum_population_capacity_development_100_people,3,25687.872024200205,34947.63818443316,31786.829331814606,34724.97778681046,5283.025136533492,95360.48799544382
akhsikath_province,maximum_infrastructure_capacity_people,6,55585.874344930824,151611.11846653273,104857.44673786238,98097.28813431504,40251.0316009799,629144.6804271743
akhsikath_province,maximum_irrigation_capacity_people,6,0.0,13708.150842785939,3105.866216537413,0.0,5555.371393206864,18635.197299224477
akhsikath_province,maximum_land_improvement_capacity_people,6,41877.72350214489,151611.11846653273,101751.58052132498,95633.76490609578,44297.435957926726,610509.4831279499
akhsikath_province,maximum_population_capacity_development_100_people,6,104636.39721250866,400707.5010897002,216589.6275800952,175131.74118776835,116195.51709124478,1299537.7654805712
akhtar_province,maximum_infrastructure_capacity_people,8,2974.3987842373094,36024.013872674535,14379.90066111232,9433.420689270959,12541.459916916161,115039.20528889856
akhtar_province,maximum_irrigation_capacity_people,8,2974.3987842373094,36024.013872674535,14379.90066111232,9433.420689270959,12541.459916916161,115039.20528889856
akhtar_province,maximum_land_improvement_capacity_people,8,0.0,0.0,0.0,0.0,0.0,0.0
akhtar_province,maximum_population_capacity_development_100_people,8,11221.198632266973,212660.05290108017,62583.63824375136,48316.84173087604,62995.02538239396,500669.1059500109
aki_province,maximum_infrastructure_capacity_people,5,60218.50087074881,123701.1094213275,75395.85400890395,64606.29274894301,27149.168128578258,376979.27004451974
aki_province,maximum_irrigation_capacity_people,5,0.0,8.110483085278279,1.6220966170556559,0.0,3.627118301808891,8.110483085278279
aki_province,maximum_land_improvement_capacity_people,5,60218.50087074881,123701.1094213275,75394.2319122869,64598.18226585773,27149.97417138449,376971.15956143447
aki_province,maximum_population_capacity_development_100_people,5,75620.8134795924,188663.74809899344,137920.33576001693,148814.88176733552,41525.027270650084,689601.6788000846
akilasiewakik_province,maximum_infrastructure_capacity_people,3,32891.95225995883,53484.52816013767,40692.786929623246,35701.88036877323,11166.709756034152,122078.36078886973
akilasiewakik_province,maximum_irrigation_capacity_people,3,0.0,0.0,0.0,0.0,0.0,0.0
akilasiewakik_province,maximum_land_improvement_capacity_people,3,32891.95225995883,53484.52816013767,40692.786929623246,35701.88036877323,11166.709756034152,122078.36078886973
